SID:040,2,MIV17D,RW17B,RUBAD,UT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MIV35D,RW35B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3540,    ,+,01400,     ,04000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
SID:015,2,MIV35D,RW35B, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3030,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,MIV35D,RW35B,MIVNA,UT,P,C,E C , ,   ,CF, ,LBA,UT,D, ,      ,2340,1302,2730,0290, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MIV35D,RW35B,RUBAD,UT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NEL17D,RW17B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1740,    ,+,02700,     ,04000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
SID:020,2,NEL17D,RW17B,NELIN,UT,P,C,E C ,L,   ,CF, ,LBA,UT,D, ,      ,2077,0894,0660,0310, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NEL17D,RW17B,RINAT,UT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NEL35D,RW35B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3540,    ,+,01400,     ,04000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
SID:020,2,NEL35D,RW35B,NELIN,UT,P,C,E C ,R,   ,CF, ,LBA,UT,D, ,      ,2077,0894,0920,0300, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NEL35D,RW35B,RINAT,UT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PEM17D,RW17B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1740,    ,+,02700,     ,04000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
SID:015,2,PEM17D,RW17B, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,PEM17D,RW17B,PEMER,UT,P,C,E C , ,   ,CF, ,LBA,UT,D, ,      ,2051,0990,0850,0260, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PEM17D,RW17B,DAVET,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PEM35D,RW35B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3540,    ,+,01400,     ,04000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
SID:020,2,PEM35D,RW35B,PEMER,UT,P,C,E C ,R,   ,CF, ,LBA,UT,D, ,      ,2051,0990,1110,0320, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PEM35D,RW35B,DAVET,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PES17D,RW17B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1740,    ,+,02700,     ,04000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
SID:020,2,PES17D,RW17B,PESOK,UT,P,C,E C , ,   ,CF, ,LBA,UT,D, ,      ,2071,1247,1410,0260, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PES17D,RW17B,RANAH,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PES35D,RW35B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3540,    ,+,01400,     ,04000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
SID:020,2,PES35D,RW35B,PESOK,UT,P,C,E C ,R,   ,CF,Y,LBA,UT,D, ,      ,2071,1247,1570,0340, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PES35D,RW35B,RANAH,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SAD17D,RW17B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1740,    ,+,02700,     ,04000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
SID:020,2,SAD17D,RW17B,D034G,UT,P,C,EY  ,L,   ,CF,Y,LBA,UT,D, ,      ,2207,1067,3540,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SAD17D,RW17B,SADAP,UT,P,C,E C , ,   ,CF, ,LBA,UT,D, ,      ,2324,1339,2660,0350, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,SAD17D,RW17B,BELUG,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SAD35D,RW35B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3540,    ,+,01400,     ,04000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
SID:020,2,SAD35D,RW35B,SADAP,UT,P,C,E C ,L,   ,CF, ,LBA,UT,D, ,      ,2324,1339,2630,0300, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SAD35D,RW35B,BELUG,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SUV17D,RW17B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1740,    ,+,02700,     ,04000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
SID:020,2,SUV17D,RW17B,D034G,UT,P,C,EY  ,L,   ,CF,Y,LBA,UT,D, ,      ,2207,1067,3540,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SUV17D,RW17B,SUVOG,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SUV17D,RW17B,DUTAR,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SUV35D,RW35B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3540,    ,+,01400,     ,04000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
SID:020,2,SUV35D,RW35B,SUVOG,UT,P,C,E C , ,   ,CF, ,LBA,UT,D, ,      ,2383,1029,3320,0290, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SUV35D,RW35B,DUTAR,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TEL17D,RW17B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1740,    ,+,02700,     ,04000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
SID:020,2,TEL17D,RW17B,TELMI,UT,P,C,EEC ,R,   ,CF,Y,LBA,UT,D, ,      ,2265,1202,3100,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TEL17E,RW17B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1740,    ,+,02700,     ,04000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
SID:020,2,TEL17E,RW17B,D034G,UT,P,C,EY  ,L,   ,CF,Y,LBA,UT,D, ,      ,2207,1067,3540,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TEL17E,RW17B,TELMI,UT,P,C,EEC ,L,   ,CF, ,LBA,UT,D, ,      ,2265,1202,2550,0160, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TEL35D,RW35B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3540,    ,+,01400,     ,04000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
SID:020,2,TEL35D,RW35B,TELMI,UT,P,C,EEC ,L,   ,CF, ,LBA,UT,D, ,      ,2265,1202,2470,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TEL35E,RW35B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3540,    ,+,01400,     ,04000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
SID:020,2,TEL35E,RW35B,D084D,UT,P,C,EY  ,R,   ,CF,Y,LBA,UT,D, ,      ,2188,1104,1740,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TEL35E,RW35B,TELMI,UT,P,C,EEC ,R,   ,CF, ,LBA,UT,D, ,      ,2265,1202,2900,0170, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,XIG17D,RW17B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1740,    ,+,02700,     ,04000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
SID:010,2,XIG17D,RW17B,XIGRO,UT,P,C,E C ,L,   ,CF, ,LBA,UT,D, ,      ,2124,0828,0490,0320, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,XIG17D,RW17B,DERKI,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,XIG35D,RW35B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3540,    ,+,01400,     ,04000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
SID:015,2,XIG35D,RW35B, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,XIG35D,RW35B,XIGRO,UT,P,C,E C , ,   ,CF, ,LBA,UT,D, ,      ,2124,0828,0740,0290, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,XIG35D,RW35B,DERKI,UT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ARK17A, ,ARKEK,UT,P,C,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
STAR:020,2,ARK17A, ,D015I,UT,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ARK17A, ,D002I,UT,P,C,EB  , ,   ,CF, ,LBA,UT,D, ,      ,2241,1053,2640,0020, ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,ARK17A,RW17L,D002I,UT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,02100,     ,05000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
STAR:020,3,ARK17A,RW17L,FN17L,UT,P,C,EE  , ,   ,CF, ,LBA,UT,D, ,      ,2234,1080,1740,0020, ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,ARK17A,RW17R,D002I,UT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,02100,     ,05000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
STAR:020,3,ARK17A,RW17R,FN17R,UT,P,C,EE  , ,   ,CF, ,LBA,UT,D, ,      ,2236,1077,1740,0020, ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ARK17B, ,ARKEK,UT,P,C,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
STAR:020,2,ARK17B, ,M,UT,P,N,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ARK17B, , , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0840,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ARK17B, ,D021I,UT,P,C,EY  , ,   ,CF, ,LBA,UT,D, ,      ,2226,1039,3540,0130, ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,ARK17B, ,D002I,UT,P,C,EB  , ,   ,CF, ,LBA,UT,D, ,      ,2241,1053,2640,0020, ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,ARK17B,RW17L,D002I,UT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,02100,     ,05000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
STAR:020,3,ARK17B,RW17L,FN17L,UT,P,C,EE  , ,   ,CF, ,LBA,UT,D, ,      ,2234,1080,1740,0020, ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,ARK17B,RW17R,D002I,UT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,02100,     ,05000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
STAR:020,3,ARK17B,RW17R,FN17R,UT,P,C,EE  , ,   ,CF, ,LBA,UT,D, ,      ,2236,1077,1740,0020, ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ARK35A,RW35B,ARKEK,UT,P,C,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
STAR:020,2,ARK35A,RW35B,D146H,UT,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ARK35A,RW35B,D163H,UT,P,C,EY  , ,   ,CF, ,LBA,UT,D, ,      ,2170,1180,2640,0020, ,02700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ARK35A,RW35B,CF35,UT,P,C,EE  , ,   ,CF, ,LBA,UT,D, ,      ,2186,1170,3540,0020, ,02700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ARK35B,RW35B,ARKEK,UT,P,C,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
STAR:020,2,ARK35B,RW35B,MR,UT,P,N,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:035,2,ARK35B,RW35B,D044E,UT,P,C,EY  ,R,   ,CF,Y,LBA,UT,D, ,      ,2201,1080,0840,0050, ,02700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ARK35B,RW35B,D141H,UT,P,C,EY  , ,   ,CF, ,LBA,UT,D, ,      ,2165,1152,1740,0100, ,02700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,ARK35B,RW35B,D163H,UT,P,C,EY  , ,   ,CF, ,LBA,UT,D, ,      ,2170,1180,2640,0020, ,02700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,ARK35B,RW35B,CF35,UT,P,C,EE  , ,   ,CF, ,LBA,UT,D, ,      ,2186,1170,3540,0020, ,02700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BAS17A, ,OLADI,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
STAR:020,2,BAS17A, ,BASVO,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BAS17A, ,D336I,UT,P,C,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,BAS17A,RW17L,D336I,UT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,02100,     ,05000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
STAR:020,3,BAS17A,RW17L,FN17L,UT,P,C,EE  ,R,   ,CF,Y,LBA,UT,D, ,      ,2234,1080,1740,0020, ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,BAS17A,RW17R,D336I,UT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,02100,     ,05000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
STAR:020,3,BAS17A,RW17R,FN17R,UT,P,C,EE  ,R,   ,CF,Y,LBA,UT,D, ,      ,2236,1077,1740,0010, ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BAS17B, ,OLADI,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
STAR:020,2,BAS17B, ,BASVO,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BAS17B, ,M,UT,P,N,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,BAS17B, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0840,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,BAS17B, ,D021I,UT,P,C,EY  , ,   ,CF, ,LBA,UT,D, ,      ,2226,1039,3540,0090, ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,BAS17B, ,D002I,UT,P,C,EB  , ,   ,CF, ,LBA,UT,D, ,      ,2241,1053,2640,0020, ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,BAS17B,RW17L,D002I,UT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,02100,     ,05000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
STAR:020,3,BAS17B,RW17L,FN17L,UT,P,C,EE  , ,   ,CF, ,LBA,UT,D, ,      ,2234,1080,1740,0020, ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,BAS17B,RW17R,D002I,UT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,02100,     ,05000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
STAR:020,3,BAS17B,RW17R,FN17R,UT,P,C,EE  , ,   ,CF, ,LBA,UT,D, ,      ,2236,1077,1740,0020, ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BAS35A,RW35B,OLADI,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
STAR:020,2,BAS35A,RW35B,BASVO,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BAS35A,RW35B,D183H,UT,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,BAS35A,RW35B,CF35,UT,P,C,EE  , ,   ,CF, ,LBA,UT,D, ,      ,2186,1170,3540,0020, ,02700,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,EKD17A, ,LEMOD,UT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
STAR:020,2,EKD17A, ,EKDIN,UT,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,EKD17A, ,D017I,UT,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:035,2,EKD17A, ,D002I,UT,P,C,EB  , ,   ,CF, ,LBA,UT,D, ,      ,2241,1053,2640,0020, ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,EKD17A,RW17L,D002I,UT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,02100,     ,05000, ,   ,    ,   ,UTAM,UT,P,A, , , , ;
STAR:020,3,EKD17A,RW17L,FN17L,UT,P,C,EE  , ,   ,CF, ,LBA,UT,D, ,      ,2234,1080,1740,0020, ,02100,     ,     , ,   ,    ,   , , , , , , , , ;
