SID:010,5,GOJO1A,RW08,KA101,EY,P,C,E   , ,   ,CF, ,KNA,EY,D, ,      ,0758,0069,0780,0053,+,02500,     ,05000,-,230,    ,   ,EYKA,EY,P,A, , , , ;
SID:020,5,GOJO1A,RW08,KA102,EY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,5,GOJO1A,RW08,KA103,EY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GOJO1A,RW08,GOJOM,EY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOJO1B,RW26,KA201,EY,P,C,E   , ,   ,CF, ,KNA,EY,D, ,      ,2586,0060,2570,0057,+,02500,     ,05000,-,230,    ,   ,EYKA,EY,P,A, , , , ;
SID:020,5,GOJO1B,RW26,GOJOM,EY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KAZL1A,RW08,KA101,EY,P,C,E   , ,   ,CF, ,KNA,EY,D, ,      ,0758,0069,0780,0053,+,02500,     ,05000,-,230,    ,   ,EYKA,EY,P,A, , , , ;
SID:020,5,KAZL1A,RW08,KA104,EY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KAZL1A,RW08,KA105,EY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,5,KAZL1A,RW08,KA106,EY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KAZL1A,RW08,KAZLA,EY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KAZL1B,RW26,KA204,EY,P,C,E   , ,   ,CF, ,KNA,EY,D, ,      ,2579,0116,2570,0113,+,05000,     ,05000,-,230,    ,   ,EYKA,EY,P,A, , , , ;
SID:020,5,KAZL1B,RW26,KA205,EY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KAZL1B,RW26,KAZLA,EY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0780,    ,+,00700,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OMNI,RW08, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0780,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2580,    ,+,00700,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OMNI,RW26, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OTNA1A,RW08,KA101,EY,P,C,E   , ,   ,CF, ,KNA,EY,D, ,      ,0758,0069,0780,0053,+,02500,     ,05000,-,230,    ,   ,EYKA,EY,P,A, , , , ;
SID:020,5,OTNA1A,RW08,OTNAV,EY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OTNA1B,RW26,KA201,EY,P,C,E   , ,   ,CF, ,KNA,EY,D, ,      ,2586,0060,2570,0057,+,02500,     ,05000,-,230,    ,   ,EYKA,EY,P,A, , , , ;
SID:020,5,OTNA1B,RW26,KA202,EY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OTNA1B,RW26,KA203,EY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OTNA1B,RW26,OTNAV,EY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UGNI1A,RW08,KA101,EY,P,C,E   , ,   ,CF, ,KNA,EY,D, ,      ,0758,0069,0780,0053,+,02500,     ,05000,-,230,    ,   ,EYKA,EY,P,A, , , , ;
SID:020,5,UGNI1A,RW08,KA102,EY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
