APPCH:010,A,R03,EKR,EKR,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R03,EKR,ZALIS,K2,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R03,EKR,ZALIS,K2,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0300,0070,+,11000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R03,HAPRA,HAPRA,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,200,    ,   , , , , , ,B,J,S;
APPCH:020,A,R03,HAPRA,ZALIS,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R03,RACER,RACER,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R03,RACER,ZALIS,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R03,RIL,RIL,K2,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R03,RIL,ZALIS,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R03, ,ZALIS,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R03, ,PETOY,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0300,0092,+,09700,     ,     , ,   ,    ,   ,RW03,K2,P,G, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R03, ,WAGOK,K2,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0300,0017,+,09040,     ,     , ,   ,-352,   , , , , , ,B,J,S;
APPCH:030,R,R03, ,RW03,K2,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0300,0071, ,06404,     ,     , ,   ,-352,   , , , , , ,B,J,S;
APPCH:040,R,R03, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0300,    ,+,06815,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R03, ,ZALIS,K2,P,C,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R03, ,ZALIS,K2,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0300,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,RNVB,EKR,EKR,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVB,EKR,HORIX,K2,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10300,     ,     , ,   ,    ,   , , , , , ,B,J,C;
