SID:010,5,KLO6A,RW24, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2450,    ,+,01000,     ,11000, ,   ,    ,   ,RPVE,RP,P,A, , , , ;
SID:020,5,KLO6A,RW24,CRISO,RP,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KLO6A,RW24,KLO,RP,D, ,VE  ,R,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KLO8A,RW06,DER06,RP,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,RPVE,RP,P,A, , , , ;
SID:020,5,KLO8A,RW06,AVLAD,RP,P,C,E   , ,010,CF, ,ROX,RP,D, ,      ,2991,0480,0650,0043, ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,KLO8A,RW06,KLO,RP,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MINO6A,RW24, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2450,    ,+,01000,     ,11000, ,   ,    ,   ,RPVE,RP,P,A, , , , ;
SID:020,5,MINO6A,RW24,KABUG,RP,E,A,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,MINO6A,RW24,MINOR,RP,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MINO8A,RW06,DER06,RP,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,RPVE,RP,P,A, , , , ;
SID:020,5,MINO8A,RW06,AVLAD,RP,P,C,E   , ,010,CF, ,ROX,RP,D, ,      ,2991,0480,0650,0043, ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,MINO8A,RW06,SADEX,RP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MINO8A,RW06,MINOR,RP,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KLO5A,RW24,KLO,RP,D, ,V   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,13000, ,   ,    ,   ,RPVE,RP,P,A, , , , ;
STAR:020,5,KLO5A,RW24,VE502,RP,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,KLO7A,RW06,KLO,RP,D, ,V   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,13000, ,   ,    ,   ,RPVE,RP,P,A, , , , ;
STAR:020,5,KLO7A,RW06,CRISO,RP,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,KLO7A,RW06,POPEE,RP,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     , ,   ,    ,   , , , , , , , , ;
