SID:010,5,ELTI1K,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2460,    ,+,01000,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,ELTI1K,RW25,ELTIG,EI,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELTI1L,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2460,    ,+,02500,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,ELTI1L,RW25,ELTIG,EI,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELTI1M,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0660,    ,+,01000,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,ELTI1M,RW07,ELTIG,EI,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELTI1N,RW34, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3440,    ,+,02500,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,ELTI1N,RW34,ELTIG,EI,E,A,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELTI1P,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0660,    ,+,02500,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,ELTI1P,RW07,ELTIG,EI,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELTI1Q,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1640,    ,+,01000,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,ELTI1Q,RW16,ELTIG,EI,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELTI1S,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1640,    ,+,02500,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,ELTI1S,RW16,ELTIG,EI,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELTI1T,RW34, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3440,    ,+,01000,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,ELTI1T,RW34,ELTIG,EI,E,A,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ERTE1K,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2460,    ,+,01000,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,ERTE1K,RW25,ERTER,EI,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ERTE1L,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2460,    ,+,02500,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,ERTE1L,RW25,ERTER,EI,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ERTE1M,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0660,    ,+,01000,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,ERTE1M,RW07,CK004,EI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ERTE1M,RW07,ERTER,EI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ERTE1N,RW34, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3440,    ,+,02500,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,ERTE1N,RW34,EPERO,EI,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ERTE1N,RW34,CK004,EI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ERTE1N,RW34,ERTER,EI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ERTE1P,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0660,    ,+,02500,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,ERTE1P,RW07,CK004,EI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ERTE1P,RW07,ERTER,EI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ERTE1S,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1640,    ,+,02500,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,ERTE1S,RW16,ERTER,EI,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ERTE1T,RW34, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3440,    ,+,01000,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,ERTE1T,RW34,EPERO,EI,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ERTE1T,RW34,CK004,EI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ERTE1T,RW34,ERTER,EI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOTE1K,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2460,    ,+,01000,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,GOTE1K,RW25,GOTEM,EI,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOTE1L,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2460,    ,+,02500,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,GOTE1L,RW25,GOTEM,EI,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOTE1M,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0660,    ,+,01000,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,GOTE1M,RW07,GOTEM,EI,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOTE1N,RW34, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3440,    ,+,02500,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,GOTE1N,RW34,GOTEM,EI,E,A,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOTE1P,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0660,    ,+,02500,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,GOTE1P,RW07,GOTEM,EI,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOTE1Q,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1640,    ,+,01000,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,GOTE1Q,RW16,GOTEM,EI,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOTE1S,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1640,    ,+,02500,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,GOTE1S,RW16,GOTEM,EI,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOTE1T,RW34, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3440,    ,+,01000,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,GOTE1T,RW34,GOTEM,EI,E,A,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KURU1K,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2460,    ,+,01000,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,KURU1K,RW25,KURUM,EI,E,A,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KURU1L,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2460,    ,+,02500,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,KURU1L,RW25,KURUM,EI,E,A,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KURU1M,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0660,    ,+,01000,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,KURU1M,RW07,KURUM,EI,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KURU1N,RW34, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3440,    ,+,02500,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,KURU1N,RW34,KURUM,EI,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KURU1P,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0660,    ,+,02500,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,KURU1P,RW07,KURUM,EI,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KURU1Q,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1640,    ,+,01000,     ,05000, ,   ,    ,   ,CRK,EI,D, ,A, , , ;
SID:020,5,KURU1Q,RW16,LANRO,EI,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KURU1Q,RW16,CK001,EI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KURU1Q,RW16,CK002,EI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KURU1Q,RW16,CK003,EI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
