SID:010,2,BULI2A,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0160,    ,+,01970,     ,10010, ,   ,    ,   ,ZA,UK,P,N, , , , ;
SID:020,2,BULI2A,RW02, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,1300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BULI2A,RW02,BULIG,UK,E,A,EEC , ,   ,CF, ,KVH,UK,D, ,      ,0940,1611,0700,0290,+,07060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BULI2B,RW20, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1960,    ,+,01970,     ,10010, ,   ,    ,   ,ZP,UK,P,N, , , , ;
SID:020,2,BULI2B,RW20, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BULI2B,RW20,BULIG,UK,E,A,EEC , ,   ,CF, ,KVH,UK,D, ,      ,0940,1611,0760,0320,+,07060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DITI4A,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0160,    ,+,01970,     ,10010, ,   ,    ,   ,ZA,UK,P,N, , , , ;
SID:020,2,DITI4A,RW02,ZA,UK,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DITI4A,RW02,DITIX,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08040,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DITI4B,RW20, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1960,    ,+,01970,     ,10010, ,   ,    ,   ,ZP,UK,P,N, , , , ;
SID:015,2,DITI4B,RW20, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,2960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,DITI4B,RW20,DITIX,UK,E,A,EEC , ,   ,CF, ,KVH,UK,D, ,      ,1211,0991,2360,0430,+,08040,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ODNI3A,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0160,    ,+,01970,     ,10010, ,   ,    ,   ,ZA,UK,P,N, , , , ;
SID:020,2,ODNI3A,RW02, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ODNI3A,RW02,ODNIV,UK,E,A,EEC , ,   ,CF, ,BL,UU,D, ,      ,1959,1489,3400,0240,+,08040,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ODNI3B,RW20, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1960,    ,+,01970,     ,10010, ,   ,    ,   ,ZP,UK,P,N, , , , ;
SID:020,2,ODNI3B,RW20,ZP,UK,P,N,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ODNI3B,RW20,ODNIV,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08040,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ROLO5A,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0160,    ,+,01970,     ,10010, ,   ,    ,   ,ZA,UK,P,N, , , , ;
SID:020,2,ROLO5A,RW02,ZA,UK,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ROLO5A,RW02,ROLOP,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10010,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ROLO5B,RW20, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1960,    ,+,01970,     ,10010, ,   ,    ,   ,ZP,UK,P,N, , , , ;
SID:020,2,ROLO5B,RW20,ROLOP,UK,E,A,EEC , ,   ,CF, ,KVH,UK,D, ,      ,1180,1222,2090,0340,+,10010,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOMO2B,RW20, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1960,    ,+,01970,     ,10010, ,   ,    ,   ,ZP,UK,P,N, , , , ;
SID:020,2,SOMO2B,RW20, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0750,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SOMO2B,RW20,SOMON,UK,E,A,EEC , ,   ,CF, ,KVH,UK,D, ,      ,1069,1650,1320,0330,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SOMO3A,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0160,    ,+,01970,     ,10010, ,   ,    ,   ,ZA,UK,P,N, , , , ;
SID:020,2,SOMO3A,RW02,ZA,UK,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SOMO3A,RW02,SOMON,UK,E,A,EEC ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UMSO5A,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0160,    ,+,01970,     ,10010, ,   ,    ,   ,ZA,UK,P,N, , , , ;
SID:020,2,UMSO5A,RW02, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,UMSO5A,RW02,UMSOT,UK,E,A,EEC , ,   ,CF, ,KVH,UK,D, ,      ,1035,1013,2770,0230,+,08040,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UMSO5B,RW20, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1960,    ,+,01970,     ,10010, ,   ,    ,   ,ZP,UK,P,N, , , , ;
SID:020,2,UMSO5B,RW20, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3530,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,UMSO5B,RW20,UMSOT,UK,E,A,EEC , ,   ,CF, ,KVH,UK,D, ,      ,1035,1013,2680,0220,+,08040,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ABDA6C,RW02,ABDAR,UK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,ZA,UK,P,N, , , , ;
STAR:020,2,ABDA6C,RW02,ZA,UK,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ABDA6D,RW20,ABDAR,UK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,ZP,UK,P,N, , , , ;
STAR:030,2,ABDA6D,RW20,ZP,UK,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BULI2C,RW02,BULIG,UK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08040,     ,     , ,   ,    ,   ,ZA,UK,P,N, , , , ;
STAR:030,2,BULI2C,RW02,ZA,UK,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BULI2D,RW20,BULIG,UK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08040,     ,     , ,   ,    ,   ,ZP,UK,P,N, , , , ;
STAR:030,2,BULI2D,RW20,ZP,UK,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DITI4C,RW02,DITIX,UK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   ,ZA,UK,P,N, , , , ;
STAR:020,2,DITI4C,RW02,ZA,UK,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DITI4D,RW20,DITIX,UK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   ,ZP,UK,P,N, , , , ;
STAR:030,2,DITI4D,RW20,ZP,UK,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ODNI3C,RW02,ODNIV,UK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07060,     ,     , ,   ,    ,   ,ZA,UK,P,N, , , , ;
